#,Region/ المنطقة,PC Code/ رمز مركز الانتخاب,Office #/ الللجنة الانتخابية #,Office/ الللجنة الانتخابية ,Main C/ الدائرة الانتخابية الرئيسية,SubC # / رقم الدائرة الفرعية ,SubC name / الدائرة الفرعية,Name PC,Mahalla / المحلة,Village / المدينة/القرية,نوع المركز / Type,E  خط العرض   / Coordinates E,N  خط العرض   / Coordinates N
603,  الغربية ,15006,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,السعداوي نصر,بئر الجديد,العزيزية ,عام,12.994397,32.561563
604,  الغربية ,15007,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,أول نوفمبر,بئر الجديد,العزيزية ,عام,12.987037,32.530724
605,  الغربية ,15008,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,القدس الثانوية,العزيزية,العزيزية ,عام,13.015424,32.534139
606,  الغربية ,15009,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,أولاد عوين,الساعدية ,العزيزية ,عام,13.029753,32.616233
607,  الغربية ,15010,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,اليرموك ,العامرية ,العزيزية ,عام,12.983377,32.61559
608,  الغربية ,15011,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,حمزة بن عبدالمطلب,العامرية ,العزيزية ,عام,12.997048,32.605744
609,  الغربية ,15012,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,الساعدية الشرقية,الساعدية ,العزيزية ,عام,13.0666555555556,32.592725
610,  الغربية ,15013,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,جمال عبدالناصر,العامرية ,العامرية ,عام,12.91749,32.632819
611,  الغربية ,15014,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,الرفافية,الرفافية ,العامرية ,عام,12.967942,32.658972
612,  الغربية ,15015,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,العامرية الإعدادية,العامرية ,العامرية ,عام,12.951728,32.635604
613,  الغربية ,15016,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,الشروق,السواني ,السواني ,عام,13.084473,32.693933
614,  الغربية ,15017,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,السواني الثانوية,السواني ,السواني ,عام,13.061532,32.693663
615,  الغربية ,15018,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,شهداء السواني,السواني ,السواني ,عام,13.067077,32.713343
616,  الغربية ,15019,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,عبدالرحمن الداخل,النجيلة ,السواني ,عام,13.004931,32.748005
617,  الغربية ,15020,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,السهلة,النجيلة ,السواني ,عام,12.942535,32.740059
618,  الغربية ,15021,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,الكريمية الثانوية,الكريمية ,السواني ,عام,13.093404,32.757528
619,  الغربية ,15022,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,الربيع,غواط ابو ساق ,السواني ,عام,12.932625,32.706183
620,  الغربية ,15023,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,جامع التوغار الثانوية,جامع التوغار,السواني ,عام,13.050708,32.660505
621,  الغربية ,15024,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,غوط أبوساق,غواط ابو ساق ,السواني ,عام,13.019799,32.677585
622,  الغربية ,15025,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,السواني المركزية,السواني ,السواني ,عام,13.0679972222222,32.7100888888889
623,  الغربية ,15026,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,شهداء الخالصه,السواني ,السواني ,عام,12.9600833333333,32.6959388888889
624,  الغربية ,15027,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,الانتصار,السواني ,السواني ,عام,13.04036,32.725933
625,  الغربية ,15028,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,شهداء الواجب,جامع التوغار,السواني ,عام,13.073145,32.659178
626,  الغربية ,15029,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,أوفياء ليبيا,الماية ,الماية ,عام,12.88443,32.801498
627,  الغربية ,15030,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,بشير صولة,الماية ,الماية ,عام,12.882748,32.791337
628,  الغربية ,15031,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,إبن خلدون للتعليم الأساسي,الطينة,الماية ,عام,12.907576,32.770479
629,  الغربية ,15032,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,الطويبية الثانوية,الطويبة,الماية ,عام,12.857247,32.773136
630,  الغربية ,15033,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,الطينة الشرقية,الطينة,الماية ,عام,12.890305,32.753312
631,  الغربية ,15034,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,صلاح الدين للتعليم الأساسي,الطينة,الماية ,عام,12.865379,32.768349
632,  الغربية ,15035,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,الماية الجنوبية,الماية ,الماية ,عام,12.8899888888889,32.7809138888889
633,  الغربية ,15036,5,العزيزية,طرابلس,11,الماية - الزهراء - الناصرية - العزيزية - سواني بن أدم - قصر بن غشير  - امسيحل - السائح - السبيعة.,الجيل الجديد,قرقوزة,الماية ,عام,12.8322166666667,32.720525
